home_city,work_city,all_worker_ratio,low_income_worker_ratio,medium_income_worker_ratio,high_income_worker_ratio
Huntington Beach,San Bernardino,0.2228,0.2392,0.2632,0.1995
Huntington Beach,San Buenaventura,0.0652,0.1312,0.0508,0.0536
Huntington Beach,San Clemente,0.2044,0.1157,0.2771,0.1952
Huntington Beach,San Diego,1.4194,1.5665,1.5008,1.3407
Huntington Beach,San Dimas,0.1096,0.0617,0.1154,0.1201
Huntington Beach,San Fernando,0.016,0.0077,0.0231,0.015
Huntington Beach,San Gabriel,0.0259,0.054,0.0046,0.0279
Huntington Beach,San Jacinto,0.0098,0.0154,0.0231,0.0021
Huntington Beach,San Juan Capistrano,0.1305,0.1466,0.1616,0.1115
Huntington Beach,San Marcos,0.0739,0.0926,0.0924,0.0601
Huntington Beach,San Marino,0.0123,0.0077,0.0139,0.0129
Huntington Beach,Santa Ana,6.08,4.792,6.211,6.3772
Huntington Beach,Santa Clarita,0.1293,0.1852,0.1709,0.0944
Huntington Beach,Santa Fe Springs,0.6832,0.3318,0.5495,0.843
Huntington Beach,Santa Monica,0.3016,0.3395,0.2678,0.3067
Huntington Beach,Santa Paula,0.0098,0.0154,0.0139,0.0064
Huntington Beach,Santee,0.0222,0.054,0.0277,0.0107
Huntington Beach,Seal Beach,0.89,0.7717,0.5264,1.0918
Huntington Beach,Sierra Madre,0.0209,0.0154,0,0.0322
Huntington Beach,Signal Hill,0.3828,0.2701,0.3694,0.4204
Huntington Beach,Simi Valley,0.0849,0.1157,0.1432,0.0493
Huntington Beach,Solana Beach,0.0086,0.0231,0.0046,0.0064
Huntington Beach,South El Monte,0.0554,0.054,0.06,0.0536
Huntington Beach,South Gate,0.128,0.0309,0.1247,0.1566
Huntington Beach,South Pasadena,0.0234,0.0077,0.0462,0.0172
Huntington Beach,Stanton,0.3176,0.463,0.4341,0.2231
Huntington Beach,Temecula,0.1354,0.2161,0.1616,0.1008
Huntington Beach,Temple City,0.0148,0.0309,0.0231,0.0064
Huntington Beach,Thousand Oaks,0.1674,0.3318,0.1616,0.1244
Huntington Beach,Torrance,1.0107,0.7176,0.5726,1.2956
Huntington Beach,Tustin,1.476,1.3581,1.6163,1.4436
Huntington Beach,Twentynine Palms,0.0025,0.0154,0,0
Huntington Beach,Unincorporated:Imperial,0.0037,0,0.0139,0
Huntington Beach,Unincorporated:Los Angeles,0.9922,0.7639,0.8728,1.1111
Huntington Beach,Unincorporated:Orange,0.453,0.5402,0.6049,0.3582
Huntington Beach,Unincorporated:Riverside,0.1317,0.2083,0.1847,0.0858
Huntington Beach,Unincorporated:San Bernardino,0.1379,0.1235,0.1201,0.1502
Huntington Beach,Unincorporated:San Diego,0.1588,0.1389,0.2263,0.133
Huntington Beach,Unincorporated:Ventura,0.0603,0.0694,0.1478,0.0172
Huntington Beach,Upland,0.0936,0.108,0.0877,0.0922
Huntington Beach,Vernon,0.2044,0.108,0.217,0.2252
Huntington Beach,Victorville,0.0566,0.0772,0.0369,0.0601
Huntington Beach,Villa Park,0.0345,0.054,0.0416,0.0257
Huntington Beach,Vista,0.1071,0.0772,0.1616,0.0901
Huntington Beach,Walnut,0.0455,0.0772,0.0508,0.0343
Huntington Beach,West Covina,0.0886,0.1466,0.0693,0.0815
Huntington Beach,West Hollywood,0.0763,0.0694,0.1016,0.0665
Huntington Beach,Westlake Village,0.0345,0.0077,0.0185,0.0493
Huntington Beach,Westminster,1.8404,2.94,2.1242,1.4029
Huntington Beach,Westmorland,0,0,0,0
Huntington Beach,Whittier,0.1674,0.2315,0.1339,0.1652
Huntington Beach,Wildomar,0.0222,0.0154,0.0139,0.0279
Huntington Beach,Yorba Linda,0.224,0.3395,0.2217,0.1931
Huntington Beach,Yucaipa,0.0135,0.0231,0.0185,0.0086
Huntington Beach,Yucca Valley,0.0049,0.0154,0.0046,0.0021
