home_city,work_city,all_worker_ratio,low_income_worker_ratio,medium_income_worker_ratio,high_income_worker_ratio
San Juan Capistrano,San Marcos,0.2157,0.3274,0.157,0.2134
San Juan Capistrano,San Marino,0.0083,0,0.0262,0
San Juan Capistrano,Santa Ana,3.4603,1.7774,2.6949,4.5313
San Juan Capistrano,Santa Clarita,0.166,0.3742,0.0785,0.1478
San Juan Capistrano,Santa Fe Springs,0.4149,0.0935,0.2616,0.6239
San Juan Capistrano,Santa Monica,0.2323,0.3742,0.2616,0.1642
San Juan Capistrano,Santa Paula,0.0083,0,0,0.0164
San Juan Capistrano,Santee,0.0664,0.0935,0.0523,0.0657
San Juan Capistrano,Seal Beach,0.1328,0.0468,0.0785,0.197
San Juan Capistrano,Sierra Madre,0.0083,0,0,0.0164
San Juan Capistrano,Signal Hill,0.166,0.0935,0.0523,0.2627
San Juan Capistrano,Simi Valley,0.0913,0.0468,0.1047,0.0985
San Juan Capistrano,Solana Beach,0.0664,0.1403,0.0523,0.0493
San Juan Capistrano,South El Monte,0,0,0,0
San Juan Capistrano,South Gate,0.0664,0,0.0262,0.1149
San Juan Capistrano,South Pasadena,0.0249,0.0468,0.0523,0
San Juan Capistrano,Stanton,0.083,0,0.157,0.0657
San Juan Capistrano,Temecula,0.2655,0.3274,0.314,0.2134
San Juan Capistrano,Temple City,0,0,0,0
San Juan Capistrano,Thousand Oaks,0.2572,0.1871,0.2093,0.3119
San Juan Capistrano,Torrance,0.4813,0.3742,0.3925,0.5746
San Juan Capistrano,Tustin,1.1866,0.608,1.2036,1.3791
San Juan Capistrano,Twentynine Palms,0,0,0,0
San Juan Capistrano,Unincorporated:Imperial,0.0083,0,0,0.0164
San Juan Capistrano,Unincorporated:Los Angeles,0.5145,0.4677,0.3925,0.6075
San Juan Capistrano,Unincorporated:Orange,1.8837,1.6838,2.2763,1.7074
San Juan Capistrano,Unincorporated:Riverside,0.2406,0.1403,0.1832,0.3119
San Juan Capistrano,Unincorporated:San Bernardino,0.1909,0.2339,0.157,0.197
San Juan Capistrano,Unincorporated:San Diego,0.2738,0.2806,0.3663,0.2134
San Juan Capistrano,Unincorporated:Ventura,0.0498,0,0.0785,0.0493
San Juan Capistrano,Upland,0.1162,0.0935,0.157,0.0985
San Juan Capistrano,Vernon,0.2075,0.1871,0.2355,0.197
San Juan Capistrano,Victorville,0.0415,0,0,0.0821
San Juan Capistrano,Villa Park,0.0249,0.0468,0,0.0328
San Juan Capistrano,Vista,0.2489,0.0468,0.3401,0.2627
San Juan Capistrano,Walnut,0.0581,0.0935,0.0262,0.0657
San Juan Capistrano,West Covina,0.1079,0.1403,0.157,0.0657
San Juan Capistrano,West Hollywood,0.1162,0.0935,0.1308,0.1149
San Juan Capistrano,Westlake Village,0.0415,0,0.0262,0.0657
San Juan Capistrano,Westminster,0.1328,0.1871,0.1047,0.1313
San Juan Capistrano,Westmorland,0,0,0,0
San Juan Capistrano,Whittier,0.1743,0.2339,0.2355,0.1149
San Juan Capistrano,Wildomar,0.0332,0,0.0262,0.0493
San Juan Capistrano,Yorba Linda,0.2572,0.1871,0.157,0.3448
San Juan Capistrano,Yucaipa,0,0,0,0
San Juan Capistrano,Yucca Valley,0.0083,0,0,0.0164
