home_city,work_city,all_worker_ratio,low_income_worker_ratio,medium_income_worker_ratio,high_income_worker_ratio
Costa Mesa,Rancho Santa Margarita,0.2479,0.2439,0.2308,0.26
Costa Mesa,Redlands,0.0766,0.0678,0.0769,0.0793
Costa Mesa,Redondo Beach,0.1262,0.1084,0.0979,0.1498
Costa Mesa,Rialto,0.0676,0.0949,0.0839,0.0485
Costa Mesa,Riverside,0.5094,0.664,0.4546,0.4936
Costa Mesa,Rolling Hills,0,0,0,0
Costa Mesa,Rolling Hills Estates,0.0338,0.0136,0.028,0.0441
Costa Mesa,Rosemead,0.0338,0.0271,0.028,0.0397
Costa Mesa,San Bernardino,0.2479,0.3252,0.2028,0.2512
Costa Mesa,San Buenaventura,0.0654,0.0813,0.0769,0.0529
Costa Mesa,San Clemente,0.3606,0.3252,0.4686,0.3041
Costa Mesa,San Diego,1.4673,1.6125,1.2729,1.5425
Costa Mesa,San Dimas,0.1037,0.0136,0.0979,0.1366
Costa Mesa,San Fernando,0.018,0,0.021,0.022
Costa Mesa,San Gabriel,0.027,0,0.056,0.0176
Costa Mesa,San Jacinto,0.0135,0.0678,0,0.0044
Costa Mesa,San Juan Capistrano,0.2254,0.1897,0.2448,0.2248
Costa Mesa,San Marcos,0.0856,0.122,0.0699,0.0837
Costa Mesa,San Marino,0.0203,0.0136,0,0.0353
Costa Mesa,Santa Ana,8.0599,7.3442,7.8263,8.4398
Costa Mesa,Santa Clarita,0.1758,0.1897,0.2448,0.1278
Costa Mesa,Santa Fe Springs,0.3426,0.2033,0.2308,0.4584
Costa Mesa,Santa Monica,0.3313,0.3388,0.2728,0.3658
Costa Mesa,Santa Paula,0.009,0.0136,0.014,0.0044
Costa Mesa,Santee,0.027,0.0271,0.021,0.0309
Costa Mesa,Seal Beach,0.2705,0.1355,0.0979,0.4231
Costa Mesa,Sierra Madre,0.0068,0,0,0.0132
Costa Mesa,Signal Hill,0.1555,0.0813,0.1049,0.2115
Costa Mesa,Simi Valley,0.1217,0.2304,0.1049,0.097
Costa Mesa,Solana Beach,0.0316,0.0542,0.021,0.0309
