home_city,work_city,all_worker_ratio,low_income_worker_ratio,medium_income_worker_ratio,high_income_worker_ratio
Garden Grove,Unincorporated:San Diego,0.1157,0.1018,0.1204,0.1181
Garden Grove,Unincorporated:Ventura,0.0593,0.0727,0.1015,0.0111
Garden Grove,Upland,0.0756,0.0872,0.0715,0.0738
Garden Grove,Vernon,0.175,0.0291,0.1504,0.2731
Garden Grove,Victorville,0.0593,0.08,0.0527,0.0554
Garden Grove,Villa Park,0.0415,0.0945,0.0338,0.0221
Garden Grove,Vista,0.1068,0.1236,0.0978,0.107
Garden Grove,Walnut,0.0386,0.0291,0.0376,0.0443
Garden Grove,West Covina,0.1557,0.2326,0.1692,0.1033
Garden Grove,West Hollywood,0.0712,0.0436,0.094,0.0627
Garden Grove,Westlake Village,0.0371,0.0364,0.015,0.0591
Garden Grove,Westminster,2.8841,5.6416,3.0276,1.3435
Garden Grove,Westmorland,0,0,0,0
Garden Grove,Whittier,0.2135,0.2472,0.2181,0.1919
Garden Grove,Wildomar,0.0119,0.0073,0.0075,0.0185
Garden Grove,Yorba Linda,0.2758,0.269,0.2557,0.299
Garden Grove,Yucaipa,0.0163,0.0291,0.0075,0.0185
Garden Grove,Yucca Valley,0.0044,0,0.0075,0.0037
